nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Ralph Bode,feliz,depositando,3842.6,N,258982.15999999992,1000
Everett Lynch,feliz,sacando,534.36,N,258447.79999999993,1000
Everett Lynch,feliz,depositando,505.43,N,258953.22999999992,1000
Ervin Klein,feliz,sacando,2167.67,N,256785.5599999999,1000
Ervin Klein,feliz,depositando,4191.13,N,260976.68999999992,1000
Floria Corwin DVM,feliz,sacando,1108.31,N,259868.37999999992,1000
Floria Corwin DVM,feliz,depositando,1812.7,N,261681.07999999993,1000
Kaitlin Bins,feliz,sacando,53.02,N,261628.05999999994,1000
Kaitlin Bins,feliz,depositando,3296.05,N,264924.1099999999,1000
Weldon Muller DVM,feliz,sacando,1891.06,N,263033.04999999993,1000
Weldon Muller DVM,feliz,depositando,3207.76,N,266240.80999999994,1000
Roselee Hermann,feliz,sacando,3022.51,N,263218.29999999993,1000
Roselee Hermann,feliz,depositando,640.38,N,263858.67999999993,1000
Loris Douglas,feliz,sacando,1459.56,N,262399.11999999994,1000
Loris Douglas,feliz,depositando,1103.67,N,263502.7899999999,1000
Dr. Rogelio Harvey,feliz,sacando,3023.11,N,260479.67999999993,1000
Dr. Rogelio Harvey,feliz,depositando,2848.02,N,263327.69999999995,1000
Irina Ebert MD,feliz,sacando,823.3,N,262504.39999999997,1000
Irina Ebert MD,feliz,depositando,1277.28,N,263781.68,1000
Alpha Fay,feliz,sacando,942.88,N,262838.8,1000
Alpha Fay,feliz,depositando,3222.28,N,266061.08,1000
Aubrey Gusikowski,feliz,sacando,1707.62,N,264353.46,1000
Aubrey Gusikowski,feliz,depositando,1864.39,N,266217.85000000003,1000
Miss Robbie Streich,feliz,sacando,2553.85,N,263664.00000000006,1000
Miss Robbie Streich,feliz,depositando,1598.77,N,265262.7700000001,1000
Dr. Darryl Schumm,feliz,sacando,1873.44,N,263389.3300000001,1000
Dr. Darryl Schumm,feliz,depositando,2745.16,N,266134.49000000005,1000
Arlen Howell,feliz,sacando,1123.49,N,265011.00000000006,1000
Arlen Howell,feliz,depositando,2976.89,N,267987.8900000001,1000
Mrs. Teisha Emard,feliz,sacando,710.16,N,267277.7300000001,1000
Mrs. Teisha Emard,feliz,depositando,3997.37,N,271275.1000000001,1000
Zane Pfannerstill,feliz,sacando,1800.2,N,269474.9000000001,1000
Zane Pfannerstill,feliz,depositando,2712.07,N,272186.9700000001,1000
Quintin Robel,feliz,sacando,730.69,N,271456.2800000001,1000
Quintin Robel,feliz,depositando,2720.65,N,274176.9300000001,1000
Mr. Yasuko Tillman,feliz,sacando,795.31,N,273381.6200000001,1000
Mr. Yasuko Tillman,feliz,depositando,1596.03,N,274977.65000000014,1000
Michael Jast Jr.,feliz,sacando,404.59,N,274573.0600000001,1000
Michael Jast Jr.,feliz,depositando,1993.34,N,276566.40000000014,1000
Denny Rau,feliz,sacando,455.21,N,276111.1900000001,1000
Denny Rau,feliz,depositando,473.12,N,276584.3100000001,1000
Miss Manual Fay,feliz,sacando,1062.36,N,275521.9500000001,1000
Miss Manual Fay,feliz,depositando,1587.86,N,277109.8100000001,1000
Les Luettgen,feliz,sacando,1129.3,N,275980.5100000001,1000
Les Luettgen,feliz,depositando,3423.17,N,279403.6800000001,1000
Colby Hackett,feliz,sacando,582.46,N,278821.2200000001,1000
Colby Hackett,feliz,depositando,563.12,N,279384.3400000001,1000
Senaida Wuckert,feliz,sacando,1406.99,N,277977.3500000001,1000
Senaida Wuckert,feliz,depositando,2671.2,N,280648.5500000001,1000
Meda Kuvalis III,feliz,sacando,2580.04,N,278068.5100000001,1000
Meda Kuvalis III,feliz,depositando,3862.9,N,281931.41000000015,1000
Marinda Herzog,feliz,sacando,3115.32,N,278816.09000000014,1000
Marinda Herzog,feliz,depositando,599.58,N,279415.67000000016,1000
Rickey Friesen,feliz,sacando,264.28,N,279151.39000000013,1000
Rickey Friesen,feliz,depositando,357.51,N,279508.90000000014,1000
Nelson White,feliz,sacando,2101.14,N,277407.7600000001,1000
Nelson White,feliz,depositando,4225.43,N,281633.1900000001,1000
Ahmed Becker,feliz,sacando,193.46,N,281439.7300000001,1000
Ahmed Becker,feliz,depositando,3782.88,N,285222.6100000001,1000
Mrs. Ashlyn Rohan,feliz,sacando,1830.58,N,283392.0300000001,1000
Mrs. Ashlyn Rohan,feliz,depositando,1026.44,N,284418.4700000001,1000
Timmy Pacocha,feliz,sacando,873.92,N,283544.5500000001,1000
Timmy Pacocha,feliz,depositando,3605.97,N,287150.5200000001,1000
Walton Schowalter,feliz,sacando,2759.41,N,284391.1100000001,1000
Walton Schowalter,feliz,depositando,256.25,N,284647.3600000001,1000
Miss Kamilah Goldner,feliz,sacando,1693.97,N,282953.39000000013,1000
Miss Kamilah Goldner,feliz,depositando,150.06,N,283103.4500000001,1000
Noel Abbott DDS,feliz,sacando,1639.36,N,281464.09000000014,1000
Noel Abbott DDS,feliz,depositando,2064.94,N,283529.03000000014,1000
Norman Heller,feliz,sacando,195.92,N,283333.11000000016,1000
Norman Heller,feliz,depositando,1080.47,N,284413.58000000013,1000
Mario Hilll,feliz,sacando,2078.11,N,282335.47000000015,1000
Mario Hilll,feliz,depositando,2643.65,N,284979.12000000017,1000
Leonida Robel,feliz,sacando,1314.21,N,283664.91000000015,1000
Leonida Robel,feliz,depositando,243.73,N,283908.64000000013,1000
Katy Osinski,feliz,sacando,629.02,N,283279.6200000001,1000
Katy Osinski,feliz,depositando,1557.03,N,284836.65000000014,1000
Marinda Kunde,feliz,sacando,326.45,N,284510.2000000001,1000
Marinda Kunde,feliz,depositando,1941.94,N,286452.14000000013,1000
Ms. Billy Beatty,feliz,sacando,2080.66,N,284371.48000000016,1000
Ms. Billy Beatty,feliz,depositando,1730.33,N,286101.8100000002,1000
Dr. Jessie Upton,feliz,sacando,1845.66,N,284256.1500000002,1000
Dr. Jessie Upton,feliz,depositando,1865.98,N,286122.1300000002,1000
Phillip Fahey,feliz,sacando,1913.24,N,284208.8900000002,1000
Phillip Fahey,feliz,depositando,1500.83,N,285709.7200000002,1000
Ms. Teodoro Marvin,feliz,sacando,588.17,N,285121.5500000002,1000
Ms. Teodoro Marvin,feliz,depositando,1897.22,N,287018.7700000002,1000
Booker Schulist,feliz,sacando,321.91,N,286696.8600000002,1000
Booker Schulist,feliz,depositando,772.38,N,287469.2400000002,1000
Charley Olson,feliz,sacando,1796.24,N,285673.00000000023,1000
Charley Olson,feliz,depositando,2547.83,N,288220.83000000025,1000
Mr. Magali Schmidt,feliz,sacando,2657.07,N,285563.76000000024,1000
Mr. Magali Schmidt,feliz,depositando,3982.11,N,289545.8700000002,1000
Ilene Gusikowski,feliz,sacando,815.78,N,288730.0900000002,1000
Ilene Gusikowski,feliz,depositando,2254.35,N,290984.4400000002,1000
Zenobia McKenzie II,feliz,sacando,3011.76,N,287972.68000000017,1000
Zenobia McKenzie II,feliz,depositando,3250.34,N,291223.0200000002,1000
Mr. Terry Robel,feliz,sacando,50.69,N,291172.3300000002,1000
Mr. Terry Robel,feliz,depositando,2076.85,N,293249.18000000017,1000
Lyle Fisher,feliz,sacando,2154.99,N,291094.1900000002,1000
Lyle Fisher,feliz,depositando,604.15,N,291698.3400000002,1000
Loyce Johns,feliz,sacando,3525.36,N,288172.9800000002,1000
Loyce Johns,feliz,depositando,872.58,N,289045.56000000023,1000
Hector Towne,feliz,sacando,697.13,N,288348.4300000002,1000
Hector Towne,feliz,depositando,447.4,N,288795.83000000025,1000
Hannelore O'Connell Sr.,feliz,sacando,2163.2,N,286632.63000000024,1000
Hannelore O'Connell Sr.,feliz,depositando,3879.51,N,290512.14000000025,1000
Miss Geoffrey Weimann,feliz,sacando,3081.11,N,287431.03000000026,1000
Miss Geoffrey Weimann,feliz,depositando,3689.31,N,291120.34000000026,1000
Cara Reinger,feliz,sacando,2992.71,N,288127.63000000024,1000
Cara Reinger,feliz,depositando,1550.29,N,289677.9200000002,1000
Oda Wilkinson,feliz,sacando,1192.18,N,288485.7400000002,1000
Oda Wilkinson,feliz,depositando,2230.28,N,290716.02000000025,1000
Herbert Huels,feliz,sacando,2513.91,N,288202.1100000003,1000
Herbert Huels,feliz,depositando,3608.15,N,291810.2600000003,1000
Guy Renner,feliz,sacando,775.53,N,291034.7300000003,1000
Guy Renner,feliz,depositando,3820.61,N,294855.34000000026,1000
Arlen Lowe,feliz,sacando,628.84,N,294226.50000000023,1000
Arlen Lowe,feliz,depositando,829.35,N,295055.8500000002,1000
Reggie Hansen,feliz,sacando,2585.23,N,292470.6200000002,1000
Reggie Hansen,feliz,depositando,3955.04,N,296425.6600000002,1000
Ozella Yost,feliz,sacando,2132.68,N,294292.9800000002,1000
Ozella Yost,feliz,depositando,2030.9,N,296323.88000000024,1000
Mr. Daron Kuhn,feliz,sacando,1499.11,N,294824.77000000025,1000
Mr. Daron Kuhn,feliz,depositando,52.18,N,294876.95000000024,1000
Mrs. Yuki Bernhard,feliz,sacando,1373.87,N,293503.08000000025,1000
Mrs. Yuki Bernhard,feliz,depositando,376.75,N,293879.83000000025,1000
Vanna Torp IV,feliz,sacando,484.71,N,293395.1200000002,1000
Vanna Torp IV,feliz,depositando,1360.95,N,294756.07000000024,1000
Helaine Cormier,feliz,sacando,746.59,N,294009.4800000002,1000
Helaine Cormier,feliz,depositando,469.11,N,294478.5900000002,1000
Winnifred Goldner,feliz,sacando,490.94,N,293987.6500000002,1000
Winnifred Goldner,feliz,depositando,2012.17,N,295999.8200000002,1000
Grady Wiza,feliz,sacando,959.18,N,295040.6400000002,1000
Grady Wiza,feliz,depositando,1051.82,N,296092.4600000002,1000
Rafael Simonis,feliz,sacando,2904.1,N,293188.3600000002,1000
Rafael Simonis,feliz,depositando,929.69,N,294118.0500000002,1000
Miss Fermina Osinski,feliz,sacando,1987.69,N,292130.3600000002,1000
Miss Fermina Osinski,feliz,depositando,1173.58,N,293303.94000000024,1000
Demetrius Homenick DVM,feliz,sacando,2305.44,N,290998.50000000023,1000
Demetrius Homenick DVM,feliz,depositando,671.32,N,291669.82000000024,1000
Colton Hegmann,feliz,sacando,2859.19,N,288810.63000000024,1000
Colton Hegmann,feliz,depositando,2405.35,N,291215.9800000002,1000
Dr. Ronda Kreiger,feliz,sacando,612.52,N,290603.4600000002,1000
Dr. Ronda Kreiger,feliz,depositando,418.04,N,291021.5000000002,1000
Williams Wolff,feliz,sacando,1489.37,N,289532.1300000002,1000
Williams Wolff,feliz,depositando,24.36,N,289556.49000000017,1000
Brock Reynolds,feliz,sacando,204.68,N,289351.8100000002,1000
Brock Reynolds,feliz,depositando,2377.86,N,291729.67000000016,1000
Norberto Jast Sr.,feliz,sacando,260.13,N,291469.54000000015,1000
Norberto Jast Sr.,feliz,depositando,4206.94,N,295676.48000000016,1000
Olin Schuster,feliz,sacando,348.68,N,295327.80000000016,1000
Olin Schuster,feliz,depositando,525.95,N,295853.7500000002,1000
Benton Tillman,feliz,sacando,1724.14,N,294129.61000000016,1000
Benton Tillman,feliz,depositando,3640.19,N,297769.80000000016,1000
Mr. Burl Stoltenberg,feliz,sacando,476.21,N,297293.59000000014,1000
Mr. Burl Stoltenberg,feliz,depositando,545.57,N,297839.16000000015,1000
Jan Durgan,feliz,sacando,2652.23,N,295186.93000000017,1000
Jan Durgan,feliz,depositando,1908.09,N,297095.0200000002,1000
Byron Lowe,feliz,sacando,1233.15,N,295861.87000000017,1000
Byron Lowe,feliz,depositando,779.77,N,296641.6400000002,1000
Ramon Mosciski,feliz,sacando,214.83,N,296426.8100000002,1000
Ramon Mosciski,feliz,depositando,3727.9,N,300154.7100000002,1000
Tessie Abshire,feliz,sacando,496.92,N,299657.7900000002,1000
Tessie Abshire,feliz,depositando,3203.41,N,302861.2000000002,1000
Mr. Jonelle Dickinson,feliz,sacando,947.58,N,301913.62000000017,1000
Mr. Jonelle Dickinson,feliz,depositando,1200.29,N,303113.91000000015,1000
Kenna McKenzie,feliz,sacando,3011.13,N,300102.78000000014,1000
Kenna McKenzie,feliz,depositando,3650.01,N,303752.79000000015,1000
Carlton Veum,feliz,sacando,2191.09,N,301561.7000000001,1000
Carlton Veum,feliz,depositando,3944.17,N,305505.8700000001,1000
Miss Owen Pollich,feliz,sacando,1528.24,N,303977.6300000001,1000
Miss Owen Pollich,feliz,depositando,3574.68,N,307552.3100000001,1000
Rodrick Morissette,feliz,sacando,1212.14,N,306340.1700000001,1000
Rodrick Morissette,feliz,depositando,3918.7,N,310258.8700000001,1000
Dusty Hayes,feliz,sacando,563.31,N,309695.5600000001,1000
Dusty Hayes,feliz,depositando,957.47,N,310653.0300000001,1000
Keren Schuppe,feliz,sacando,2295.34,N,308357.69000000006,1000
Keren Schuppe,feliz,depositando,3825.58,N,312183.2700000001,1000
Jamaal Kihn,feliz,sacando,248.99,N,311934.2800000001,1000
Jamaal Kihn,feliz,depositando,3793.5,N,315727.7800000001,1000
Yanira Jenkins,feliz,sacando,2981.19,N,312746.5900000001,1000
Yanira Jenkins,feliz,depositando,1249.72,N,313996.31000000006,1000
Edwin Hettinger,feliz,sacando,800.16,N,313196.1500000001,1000
Edwin Hettinger,feliz,depositando,2800.1,N,315996.25000000006,1000
Maryjo Legros III,feliz,sacando,2323.6,N,313672.6500000001,1000
Maryjo Legros III,feliz,depositando,896.14,N,314568.7900000001,1000
Mrs. Kathrin Shanahan,feliz,sacando,566.13,N,314002.6600000001,1000
Mrs. Kathrin Shanahan,feliz,depositando,1094.35,N,315097.01000000007,1000
Dr. Mindi Abbott,feliz,sacando,491.17,N,314605.8400000001,1000
Dr. Mindi Abbott,feliz,depositando,3711.01,N,318316.8500000001,1000
Kenneth Harris,feliz,sacando,2265.16,N,316051.6900000001,1000
Kenneth Harris,feliz,depositando,4029.69,N,320081.3800000001,1000
Luciano Bogisich,feliz,sacando,2601.39,N,317479.9900000001,1000
Luciano Bogisich,feliz,depositando,1878.29,N,319358.2800000001,1000
Susy Sawayn,feliz,sacando,1601.86,N,317756.4200000001,1000
Susy Sawayn,feliz,depositando,826.72,N,318583.1400000001,1000
Miss Vivienne Becker,feliz,sacando,1949.19,N,316633.95000000007,1000
Miss Vivienne Becker,feliz,depositando,237.18,N,316871.13000000006,1000
Maye Homenick,feliz,sacando,707.86,N,316163.2700000001,1000
Maye Homenick,feliz,depositando,700.65,N,316863.9200000001,1000
Carson Buckridge,feliz,sacando,1268.89,N,315595.0300000001,1000
Carson Buckridge,feliz,depositando,1339.75,N,316934.7800000001,1000
Mrs. Daryl Rosenbaum,feliz,sacando,1320.06,N,315614.7200000001,1000
Mrs. Daryl Rosenbaum,feliz,depositando,3065.84,N,318680.5600000001,1000
Ms. Sterling Yundt,feliz,sacando,2776.68,N,315903.8800000001,1000
Ms. Sterling Yundt,feliz,depositando,1426.82,N,317330.7000000001,1000
Mr. Armand Welch,feliz,sacando,941.33,N,316389.3700000001,1000
Mr. Armand Welch,feliz,depositando,1027.25,N,317416.6200000001,1000
Cassidy Okuneva,feliz,sacando,2734.06,N,314682.5600000001,1000
Cassidy Okuneva,feliz,depositando,2128.56,N,316811.1200000001,1000
Ms. Rob Herzog,feliz,sacando,2295.25,N,314515.8700000001,1000
Ms. Rob Herzog,feliz,depositando,532.54,N,315048.4100000001,1000
Ronda Mante,feliz,sacando,1928.05,N,313120.3600000001,1000
Ronda Mante,feliz,depositando,1195.97,N,314316.3300000001,1000
Roman Wunsch,feliz,sacando,2754.42,N,311561.9100000001,1000
Roman Wunsch,feliz,depositando,2240.83,N,313802.7400000001,1000
Miss Waltraud Hoeger,feliz,sacando,2346.51,N,311456.2300000001,1000
Miss Waltraud Hoeger,feliz,depositando,668.3,N,312124.5300000001,1000
Deanna Cassin,feliz,sacando,2658.31,N,309466.2200000001,1000
Deanna Cassin,feliz,depositando,4040.46,N,313506.6800000001,1000
Broderick Schoen,feliz,sacando,1130.75,N,312375.9300000001,1000
Broderick Schoen,feliz,depositando,4080.06,N,316455.9900000001,1000
Dudley Romaguera,feliz,sacando,2630.11,N,313825.8800000001,1000
Dudley Romaguera,feliz,depositando,1385.92,N,315211.8000000001,1000
Mr. Jimmie Zboncak,feliz,sacando,210.4,N,315001.4000000001,1000
Mr. Jimmie Zboncak,feliz,depositando,198.8,N,315200.20000000007,1000
Sadye Wolf,feliz,sacando,313.48,N,314886.7200000001,1000
Sadye Wolf,feliz,depositando,1667.96,N,316554.6800000001,1000
Aisha Maggio,feliz,sacando,452.21,N,316102.4700000001,1000
Aisha Maggio,feliz,depositando,2763.29,N,318865.76000000007,1000
Dr. Mauricio Murazik,feliz,sacando,2423.46,N,316442.30000000005,1000
Dr. Mauricio Murazik,feliz,depositando,3471.73,N,319914.03,1000
Brant Boyer MD,feliz,sacando,1911.47,N,318002.56000000006,1000
Brant Boyer MD,feliz,depositando,1295.39,N,319297.95000000007,1000
Shawn Feil Sr.,feliz,sacando,1124.36,N,318173.5900000001,1000
Shawn Feil Sr.,feliz,depositando,2911.32,N,321084.9100000001,1000
Everett Kuhn,feliz,sacando,1482.71,N,319602.20000000007,1000
Everett Kuhn,feliz,depositando,1612.59,N,321214.7900000001,1000
Eleanora Hahn II,feliz,sacando,1198.29,N,320016.5000000001,1000
Eleanora Hahn II,feliz,depositando,4024.13,N,324040.6300000001,1000
Jeffrey Kilback,feliz,sacando,329.22,N,323711.41000000015,1000
Jeffrey Kilback,feliz,depositando,3766.48,N,327477.89000000013,1000
Kristie Conn,feliz,sacando,732.15,N,326745.7400000001,1000
Kristie Conn,feliz,depositando,969.78,N,327715.52000000014,1000
Alverta Gerlach,feliz,sacando,617.39,N,327098.1300000001,1000
Alverta Gerlach,feliz,depositando,767.98,N,327866.1100000001,1000
Miss Ferdinand Corkery,feliz,sacando,552.2,N,327313.9100000001,1000
Miss Ferdinand Corkery,feliz,depositando,2525.3,N,329839.2100000001,1000
Daron Goldner,feliz,sacando,1051.22,N,328787.9900000001,1000
Daron Goldner,feliz,depositando,926.49,N,329714.4800000001,1000
Ronni Block,feliz,sacando,1883.73,N,327830.7500000001,1000
Ronni Block,feliz,depositando,3569.79,N,331400.5400000001,1000
Kristle Cormier,feliz,sacando,69.46,N,331331.0800000001,1000
Kristle Cormier,feliz,depositando,690.19,N,332021.2700000001,1000
Ahmed Leuschke DVM,feliz,sacando,2131.6,N,329889.6700000001,1000
Ahmed Leuschke DVM,feliz,depositando,3671.15,N,333560.8200000001,1000
Dwana Kihn,feliz,sacando,126.72,N,333434.10000000015,1000
Dwana Kihn,feliz,depositando,1948.96,N,335383.0600000002,1000
Terence Hayes,feliz,sacando,2237.03,N,333146.03000000014,1000
Terence Hayes,feliz,depositando,728.93,N,333874.96000000014,1000
Ms. Rosamond Swaniawski,feliz,sacando,130.3,N,333744.66000000015,1000
Ms. Rosamond Swaniawski,feliz,depositando,3814.76,N,337559.42000000016,1000
Dion Stroman,feliz,sacando,1317.27,N,336242.15000000014,1000
Dion Stroman,feliz,depositando,4108.17,N,340350.3200000001,1000
Al Kiehn IV,feliz,sacando,2016.41,N,338333.91000000015,1000
Al Kiehn IV,feliz,depositando,3024.01,N,341357.92000000016,1000
Mrs. Katheryn Roberts,feliz,sacando,1645.03,N,339712.89000000013,1000
Mrs. Katheryn Roberts,feliz,depositando,1180.57,N,340893.46000000014,1000
Cammy Powlowski,feliz,sacando,673.74,N,340219.72000000015,1000
Cammy Powlowski,feliz,depositando,1438.66,N,341658.3800000001,1000
Leda Hauck DVM,feliz,sacando,181.52,N,341476.8600000001,1000
Leda Hauck DVM,feliz,depositando,276.39,N,341753.2500000001,1000
Rudolf Runolfsson,feliz,sacando,201.49,N,341551.7600000001,1000
Rudolf Runolfsson,feliz,depositando,1613.66,N,343165.4200000001,1000
Wonda Graham,feliz,sacando,1714.27,N,341451.1500000001,1000
Wonda Graham,feliz,depositando,514.8,N,341965.95000000007,1000
Martin Towne,feliz,sacando,326.12,N,341639.8300000001,1000
Martin Towne,feliz,depositando,3595.72,N,345235.55000000005,1000
Toni Kub,feliz,sacando,764.88,N,344470.67000000004,1000
Toni Kub,feliz,depositando,2274.05,N,346744.72000000003,1000
Kristal Fritsch,feliz,sacando,965.06,N,345779.66000000003,1000
Kristal Fritsch,feliz,depositando,3614.06,N,349393.72000000003,1000
Mr. Carol Funk,feliz,sacando,2200.3,N,347193.42000000004,1000
Mr. Carol Funk,feliz,depositando,2202.48,N,349395.9,1000
Sharda Hamill,feliz,sacando,2012.36,N,347383.54000000004,1000
Sharda Hamill,feliz,depositando,2600.61,N,349984.15,1000
Chet Franecki,feliz,sacando,333.55,N,349650.60000000003,1000
Chet Franecki,feliz,depositando,1857.33,N,351507.93000000005,1000
Teresita Williamson,feliz,sacando,1514.13,N,349993.80000000005,1000
Teresita Williamson,feliz,depositando,1968.27,N,351962.07000000007,1000
Abdul Collier,feliz,sacando,1774.79,N,350187.2800000001,1000
Abdul Collier,feliz,depositando,294.88,N,350482.1600000001,1000
Darryl Hyatt,feliz,sacando,2501.53,N,347980.63000000006,1000
Darryl Hyatt,feliz,depositando,3440.24,N,351420.87000000005,1000
Lorraine Grant,feliz,sacando,2874.98,N,348545.8900000001,1000
Lorraine Grant,feliz,depositando,3420.98,N,351966.87000000005,1000
Benjamin Brekke,feliz,sacando,933.18,N,351033.69000000006,1000
Benjamin Brekke,feliz,depositando,459.61,N,351493.30000000005,1000
Vincent Emard III,feliz,sacando,1815.55,N,349677.75000000006,1000
Vincent Emard III,feliz,depositando,3788.7,N,353466.45000000007,1000
Priscila O'Connell,feliz,sacando,2198.12,N,351268.3300000001,1000
Priscila O'Connell,feliz,depositando,3458.85,N,354727.18000000005,1000
Matthew Ruecker PhD,feliz,sacando,3117.53,N,351609.65,1000
Matthew Ruecker PhD,feliz,depositando,1996.79,N,353606.44,1000
Donte Murphy,feliz,sacando,429.74,N,353176.7,1000
Donte Murphy,feliz,depositando,3277.21,N,356453.91000000003,1000
Eusebio Labadie,feliz,sacando,1107.1,N,355346.81000000006,1000
Eusebio Labadie,feliz,depositando,4054.87,N,359401.68000000005,1000
Errol Konopelski,feliz,sacando,1904.52,N,357497.16000000003,1000
Errol Konopelski,feliz,depositando,3248.16,N,360745.32,1000
Kennith Langworth I,feliz,sacando,86.62,N,360658.7,1000
Kennith Langworth I,feliz,depositando,1441.36,N,362100.06,1000
Carlos Hartmann,feliz,sacando,388.05,N,361712.01,1000
Carlos Hartmann,feliz,depositando,353.91,N,362065.92,1000
Miss Marguerite Greenfelder,feliz,sacando,2371.94,N,359693.98,1000
Miss Marguerite Greenfelder,feliz,depositando,3655.86,N,363349.83999999997,1000
Mrs. Greg Franecki,feliz,sacando,585.71,N,362764.12999999995,1000
Mrs. Greg Franecki,feliz,depositando,4144.84,N,366908.97,1000
Benjamin Bernhard Sr.,feliz,sacando,2621.0,N,364287.97,1000
Benjamin Bernhard Sr.,feliz,depositando,979.47,N,365267.43999999994,1000
Kattie Kuhic II,feliz,sacando,1417.83,N,363849.6099999999,1000
Kattie Kuhic II,feliz,depositando,1170.36,N,365019.9699999999,1000
Raelene Hessel,feliz,sacando,1332.64,N,363687.3299999999,1000
Raelene Hessel,feliz,depositando,2411.6,N,366098.9299999999,1000
Lashon Turcotte,feliz,sacando,212.02,N,365886.90999999986,1000
Lashon Turcotte,feliz,depositando,1038.52,N,366925.4299999999,1000
Miss Tamiko Veum,feliz,sacando,2907.31,N,364018.1199999999,1000
Miss Tamiko Veum,feliz,depositando,3185.79,N,367203.90999999986,1000
Devon Mosciski I,feliz,sacando,1451.31,N,365752.59999999986,1000
Devon Mosciski I,feliz,depositando,4089.72,N,369842.31999999983,1000
Kirstin Renner,feliz,sacando,2481.14,N,367361.1799999998,1000
Kirstin Renner,feliz,depositando,1646.54,N,369007.7199999998,1000
Dr. Patricia Hodkiewicz,feliz,sacando,2666.08,N,366341.6399999998,1000
Dr. Patricia Hodkiewicz,feliz,depositando,1792.63,N,368134.2699999998,1000
Mr. Anh Nicolas,feliz,sacando,2320.62,N,365813.6499999998,1000
Mr. Anh Nicolas,feliz,depositando,4043.39,N,369857.0399999998,1000
Tonita Kuvalis,feliz,sacando,1245.63,N,368611.4099999998,1000
Tonita Kuvalis,feliz,depositando,2343.61,N,370955.0199999998,1000
June Lebsack,feliz,sacando,1672.58,N,369282.43999999977,1000
June Lebsack,feliz,depositando,165.68,N,369448.11999999976,1000
Paulette Breitenberg,feliz,sacando,767.12,N,368680.99999999977,1000
Paulette Breitenberg,feliz,depositando,2152.98,N,370833.97999999975,1000
Roderick Feest DVM,feliz,sacando,933.87,N,369900.10999999975,1000
Roderick Feest DVM,feliz,depositando,2528.21,N,372428.3199999998,1000
Mr. Ivan Hilll,feliz,sacando,839.87,N,371588.4499999998,1000
Mr. Ivan Hilll,feliz,depositando,1831.21,N,373419.6599999998,1000
Dwana Harvey,feliz,sacando,2346.23,N,371073.4299999998,1000
Dwana Harvey,feliz,depositando,3061.63,N,374135.0599999998,1000
Brigid Howell,feliz,sacando,922.9,N,373212.1599999998,1000
Brigid Howell,feliz,depositando,1766.53,N,374978.6899999998,1000
Adan Homenick PhD,feliz,sacando,2431.71,N,372546.9799999998,1000
Adan Homenick PhD,feliz,depositando,1598.88,N,374145.8599999998,1000
Angelique Rolfson MD,feliz,sacando,1084.29,N,373061.56999999983,1000
Angelique Rolfson MD,feliz,depositando,1000.06,N,374061.62999999983,1000
Tonisha Roberts,feliz,sacando,390.0,N,373671.62999999983,1000
Tonisha Roberts,feliz,depositando,2282.69,N,375954.31999999983,1000
Katharine Walsh DVM,feliz,sacando,1024.62,N,374929.69999999984,1000
Katharine Walsh DVM,feliz,depositando,4170.79,N,379100.4899999998,1000
Tyrone Goodwin,feliz,sacando,49.39,N,379051.0999999998,1000
Tyrone Goodwin,feliz,depositando,3365.19,N,382416.2899999998,1000
Oscar Sporer,feliz,sacando,56.63,N,382359.6599999998,1000
Oscar Sporer,feliz,depositando,3493.82,N,385853.4799999998,1000
Hyun Heaney III,feliz,sacando,907.13,N,384946.3499999998,1000
Hyun Heaney III,feliz,depositando,423.79,N,385370.1399999998,1000
Francoise Haley I,feliz,sacando,427.13,N,384943.0099999998,1000
Francoise Haley I,feliz,depositando,457.73,N,385400.73999999976,1000
Lilla Runolfsdottir,feliz,sacando,393.23,N,385007.5099999998,1000
Lilla Runolfsdottir,feliz,depositando,1334.18,N,386341.68999999977,1000
Palmira Reynolds,feliz,sacando,2857.45,N,383484.23999999976,1000
Palmira Reynolds,feliz,depositando,312.39,N,383796.6299999998,1000
Maura Hettinger,feliz,sacando,425.5,N,383371.1299999998,1000
Maura Hettinger,feliz,depositando,2489.26,N,385860.3899999998,1000
Debrah Schaden,feliz,sacando,937.33,N,384923.05999999976,1000
Debrah Schaden,feliz,depositando,2359.66,N,387282.71999999974,1000
Ms. Stanton Breitenberg,feliz,sacando,2412.99,N,384869.72999999975,1000
Ms. Stanton Breitenberg,feliz,depositando,1693.46,N,386563.18999999977,1000
Josue Jacobs,feliz,sacando,2597.77,N,383965.41999999975,1000
Josue Jacobs,feliz,depositando,3160.94,N,387126.35999999975,1000
Steven Goodwin Sr.,feliz,sacando,481.14,N,386645.21999999974,1000
Steven Goodwin Sr.,feliz,depositando,1785.34,N,388430.55999999976,1000
Mrs. Julian Zieme,feliz,sacando,1423.48,N,387007.0799999998,1000
Mrs. Julian Zieme,feliz,depositando,814.17,N,387821.24999999977,1000
Kim Lebsack,feliz,sacando,2141.95,N,385679.29999999976,1000
Kim Lebsack,feliz,depositando,3793.26,N,389472.55999999976,1000
Virgil Gulgowski,feliz,sacando,1168.2,N,388304.35999999975,1000
Virgil Gulgowski,feliz,depositando,3635.74,N,391940.09999999974,1000
Rosetta Swaniawski,feliz,sacando,2613.85,N,389326.24999999977,1000
