nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Ed Halvorson,feliz,depositando,87659.83,N,1289452.579999999,100
Carmelita Kshlerin Sr.,paciente,aguardando,114152.32,N,1289452.579999999,100
Carmelita Kshlerin Sr.,paciente,sacando,114152.32,N,1175300.2599999988,100
Carmelita Kshlerin Sr.,feliz,depositando,60696.51,N,1235996.7699999989,100
Dr. Russell Mitchell,paciente,aguardando,144943.81,N,1235996.7699999989,100
Dr. Russell Mitchell,paciente,sacando,144943.81,N,1091052.9599999988,100
Dr. Russell Mitchell,feliz,depositando,33858.04,N,1124910.9999999988,100
Kenda Treutel,paciente,aguardando,115220.11,N,1124910.9999999988,100
Kenda Treutel,paciente,sacando,115220.11,N,1009690.8899999988,100
Kenda Treutel,feliz,depositando,152091.36,N,1161782.2499999988,100
Rocco Bradtke,paciente,aguardando,170331.29,N,1161782.2499999988,100
Rocco Bradtke,paciente,sacando,170331.29,N,991450.9599999988,100
Rocco Bradtke,feliz,depositando,45474.05,N,1036925.0099999988,100
Mayra Baumbach III,paciente,aguardando,41129.63,N,1036925.0099999988,100
Mayra Baumbach III,paciente,sacando,41129.63,N,995795.3799999988,100
Mayra Baumbach III,feliz,depositando,172478.77,N,1168274.1499999987,100
Darrick Towne,paciente,aguardando,41665.1,N,1168274.1499999987,100
Darrick Towne,paciente,sacando,41665.1,N,1126609.0499999986,100
Darrick Towne,feliz,depositando,244524.81,N,1371133.8599999987,100
Valarie Haley,paciente,aguardando,122650.87,N,1371133.8599999987,100
Valarie Haley,paciente,sacando,122650.87,N,1248482.9899999988,100
Valarie Haley,feliz,depositando,214039.03,N,1462522.0199999989,100
Marcelle Gerlach DVM,paciente,aguardando,175811.32,N,1462522.0199999989,100
Marcelle Gerlach DVM,paciente,sacando,175811.32,N,1286710.6999999988,100
Marcelle Gerlach DVM,feliz,depositando,203839.32,N,1490550.0199999989,100
Karren Haley,paciente,aguardando,128244.38,N,1490550.0199999989,100
Karren Haley,paciente,sacando,128244.38,N,1362305.6399999987,100
Karren Haley,feliz,depositando,238065.01,N,1600370.6499999987,100
Sung Sporer IV,paciente,aguardando,33149.34,N,1600370.6499999987,100
Sung Sporer IV,paciente,sacando,33149.34,N,1567221.3099999987,100
Sung Sporer IV,feliz,depositando,238098.9,N,1805320.2099999986,100
Miss Christia O'Hara,paciente,aguardando,203926.13,N,1805320.2099999986,100
Miss Christia O'Hara,paciente,sacando,203926.13,N,1601394.0799999987,100
Miss Christia O'Hara,feliz,depositando,9138.79,N,1610532.8699999987,100
Shad Bauch,paciente,aguardando,172684.18,N,1610532.8699999987,100
Shad Bauch,paciente,sacando,172684.18,N,1437848.6899999988,100
Shad Bauch,feliz,depositando,134847.56,N,1572696.2499999988,100
Randall Dach,paciente,aguardando,84212.6,N,1572696.2499999988,100
Randall Dach,paciente,sacando,84212.6,N,1488483.6499999987,100
Randall Dach,feliz,depositando,107791.17,N,1596274.8199999987,100
Mr. Gavin Barton,paciente,aguardando,15403.56,N,1596274.8199999987,100
Mr. Gavin Barton,paciente,sacando,15403.56,N,1580871.2599999986,100
Mr. Gavin Barton,feliz,depositando,6146.66,N,1587017.9199999985,100
Mr. Gricelda Ledner,paciente,aguardando,24679.29,N,1587017.9199999985,100
Mr. Gricelda Ledner,paciente,sacando,24679.29,N,1562338.6299999985,100
Mr. Gricelda Ledner,feliz,depositando,273120.98,N,1835459.6099999985,100
Isidra Emmerich,paciente,aguardando,96013.04,N,1835459.6099999985,100
Isidra Emmerich,paciente,sacando,96013.04,N,1739446.5699999984,100
Isidra Emmerich,feliz,depositando,57909.8,N,1797356.3699999985,100
Creola Ward III,paciente,aguardando,13047.03,N,1797356.3699999985,100
Creola Ward III,paciente,sacando,13047.03,N,1784309.3399999985,100
Creola Ward III,feliz,depositando,304519.39,N,2088828.7299999986,100
Ms. Allyson Hansen,paciente,aguardando,2300.46,N,2088828.7299999986,100
Ms. Allyson Hansen,paciente,sacando,2300.46,N,2086528.2699999986,100
Ms. Allyson Hansen,feliz,depositando,95287.39,N,2181815.6599999988,100
Shemeka Cassin,paciente,aguardando,71979.21,N,2181815.6599999988,100
Shemeka Cassin,paciente,sacando,71979.21,N,2109836.449999999,100
Shemeka Cassin,feliz,depositando,277386.44,N,2387222.8899999987,100
Leopoldo Ebert MD,paciente,aguardando,292580.3,N,2387222.8899999987,100
Leopoldo Ebert MD,paciente,sacando,292580.3,N,2094642.5899999987,100
Leopoldo Ebert MD,feliz,depositando,237700.7,N,2332343.2899999986,100
Lester Price,paciente,aguardando,188564.2,N,2332343.2899999986,100
Lester Price,paciente,sacando,188564.2,N,2143779.0899999985,100
Lester Price,feliz,depositando,225089.78,N,2368868.8699999982,100
Sheldon Hartmann,paciente,aguardando,87986.39,N,2368868.8699999982,100
Sheldon Hartmann,paciente,sacando,87986.39,N,2280882.479999998,100
Sheldon Hartmann,feliz,depositando,135871.36,N,2416753.839999998,100
Deon Jast,paciente,aguardando,16232.12,N,2416753.839999998,100
Deon Jast,paciente,sacando,16232.12,N,2400521.719999998,100
Deon Jast,feliz,depositando,170320.39,N,2570842.109999998,100
Dorla Blick,paciente,aguardando,301329.1,N,2570842.109999998,100
Dorla Blick,paciente,sacando,301329.1,N,2269513.009999998,100
Dorla Blick,feliz,depositando,310390.64,N,2579903.649999998,100
Miss Numbers Wisozk,paciente,aguardando,188500.49,N,2579903.649999998,100
Miss Numbers Wisozk,paciente,sacando,188500.49,N,2391403.1599999983,100
Miss Numbers Wisozk,feliz,depositando,303564.34,N,2694967.499999998,100
Kizzie Jakubowski,paciente,aguardando,230345.33,N,2694967.499999998,100
Kizzie Jakubowski,paciente,sacando,230345.33,N,2464622.169999998,100
Kizzie Jakubowski,feliz,depositando,328611.9,N,2793234.069999998,100
Vernon Kub III,paciente,aguardando,197148.69,N,2793234.069999998,100
Vernon Kub III,paciente,sacando,197148.69,N,2596085.379999998,100
Vernon Kub III,feliz,depositando,326614.38,N,2922699.759999998,100
Mrs. Angla Pacocha,paciente,aguardando,152244.2,N,2922699.759999998,100
Mrs. Angla Pacocha,paciente,sacando,152244.2,N,2770455.5599999977,100
Mrs. Angla Pacocha,feliz,depositando,167779.83,N,2938235.389999998,100
Priscilla Pagac,paciente,aguardando,11288.86,N,2938235.389999998,100
Priscilla Pagac,paciente,sacando,11288.86,N,2926946.529999998,100
Priscilla Pagac,feliz,depositando,321907.83,N,3248854.359999998,100
Mrs. Chasidy Hoeger,paciente,aguardando,257016.41,N,3248854.359999998,100
Mrs. Chasidy Hoeger,paciente,sacando,257016.41,N,2991837.949999998,100
Mrs. Chasidy Hoeger,feliz,depositando,242025.43,N,3233863.379999998,100
Jordan Dietrich PhD,paciente,aguardando,134224.98,N,3233863.379999998,100
Jordan Dietrich PhD,paciente,sacando,134224.98,N,3099638.399999998,100
Jordan Dietrich PhD,feliz,depositando,320129.6,N,3419767.999999998,100
Hiedi Williamson,paciente,aguardando,86488.68,N,3419767.999999998,100
Hiedi Williamson,paciente,sacando,86488.68,N,3333279.319999998,100
Hiedi Williamson,feliz,depositando,174926.46,N,3508205.779999998,100
Star Lakin II,paciente,aguardando,147486.49,N,3508205.779999998,100
Star Lakin II,paciente,sacando,147486.49,N,3360719.289999998,100
Star Lakin II,feliz,depositando,35228.55,N,3395947.839999998,100
Zina Waters II,paciente,aguardando,43415.0,N,3395947.839999998,100
Zina Waters II,paciente,sacando,43415.0,N,3352532.839999998,100
Zina Waters II,feliz,depositando,189586.07,N,3542118.909999998,100
Santo Bahringer,paciente,aguardando,3380.51,N,3542118.909999998,100
Santo Bahringer,paciente,sacando,3380.51,N,3538738.399999998,100
Santo Bahringer,feliz,depositando,285917.73,N,3824656.129999998,100
Lura Boyle,paciente,aguardando,48763.3,N,3824656.129999998,100
Lura Boyle,paciente,sacando,48763.3,N,3775892.829999998,100
Lura Boyle,feliz,depositando,277898.22,N,4053791.049999998,100
Lakeesha Kuhlman,paciente,aguardando,119605.73,N,4053791.049999998,100
Lakeesha Kuhlman,paciente,sacando,119605.73,N,3934185.319999998,100
Lakeesha Kuhlman,feliz,depositando,5164.14,N,3939349.459999998,100
Ericka Turner V,paciente,aguardando,100861.45,N,3939349.459999998,100
Ericka Turner V,paciente,sacando,100861.45,N,3838488.009999998,100
Ericka Turner V,feliz,depositando,108801.04,N,3947289.049999998,100
Joycelyn Streich,paciente,aguardando,208560.8,N,3947289.049999998,100
Joycelyn Streich,paciente,sacando,208560.8,N,3738728.249999998,100
Joycelyn Streich,feliz,depositando,167995.4,N,3906723.649999998,100
Lucretia Adams,paciente,aguardando,207029.53,N,3906723.649999998,100
Lucretia Adams,paciente,sacando,207029.53,N,3699694.1199999982,100
Lucretia Adams,feliz,depositando,42913.63,N,3742607.749999998,100
Dr. Jamar Gusikowski,paciente,aguardando,109175.72,N,3742607.749999998,100
Dr. Jamar Gusikowski,paciente,sacando,109175.72,N,3633432.029999998,100
Dr. Jamar Gusikowski,feliz,depositando,301694.88,N,3935126.909999998,100
Latesha Koelpin,paciente,aguardando,248185.99,N,3935126.909999998,100
Latesha Koelpin,paciente,sacando,248185.99,N,3686940.919999998,100
Latesha Koelpin,feliz,depositando,259287.58,N,3946228.499999998,100
Jarrod Schaden,paciente,aguardando,58451.07,N,3946228.499999998,100
Jarrod Schaden,paciente,sacando,58451.07,N,3887777.4299999983,100
Jarrod Schaden,feliz,depositando,111713.19,N,3999490.6199999982,100
Eliseo Kutch,paciente,aguardando,69096.57,N,3999490.6199999982,100
Eliseo Kutch,paciente,sacando,69096.57,N,3930394.0499999984,100
Eliseo Kutch,feliz,depositando,254383.05,N,4184777.099999998,100
Lashawn White,paciente,aguardando,280359.31,N,4184777.099999998,100
Lashawn White,paciente,sacando,280359.31,N,3904417.789999998,100
Lashawn White,feliz,depositando,321194.96,N,4225612.749999998,100
Avelina Feest IV,paciente,aguardando,273729.9,N,4225612.749999998,100
Avelina Feest IV,paciente,sacando,273729.9,N,3951882.849999998,100
Avelina Feest IV,feliz,depositando,15876.56,N,3967759.4099999983,100
Ronald Mohr DVM,paciente,aguardando,201794.64,N,3967759.4099999983,100
Ronald Mohr DVM,paciente,sacando,201794.64,N,3765964.769999998,100
Ronald Mohr DVM,feliz,depositando,59823.08,N,3825787.849999998,100
Celsa Cartwright,paciente,aguardando,24276.61,N,3825787.849999998,100
Celsa Cartwright,paciente,sacando,24276.61,N,3801511.2399999984,100
Celsa Cartwright,feliz,depositando,286240.77,N,4087752.0099999984,100
Dawna Abshire,paciente,aguardando,307499.39,N,4087752.0099999984,100
Dawna Abshire,paciente,sacando,307499.39,N,3780252.6199999982,100
Dawna Abshire,feliz,depositando,294894.43,N,4075147.0499999984,100
Mrs. Malcom Brown,paciente,aguardando,207480.04,N,4075147.0499999984,100
Mrs. Malcom Brown,paciente,sacando,207480.04,N,3867667.0099999984,100
Mrs. Malcom Brown,feliz,depositando,141911.74,N,4009578.749999998,100
Malcom Cronin,paciente,aguardando,20223.87,N,4009578.749999998,100
Malcom Cronin,paciente,sacando,20223.87,N,3989354.879999998,100
Malcom Cronin,feliz,depositando,102336.46,N,4091691.339999998,100
Israel Hayes,paciente,aguardando,189241.35,N,4091691.339999998,100
Israel Hayes,paciente,sacando,189241.35,N,3902449.989999998,100
Israel Hayes,feliz,depositando,331385.25,N,4233835.239999998,100
Dr. Bruce Bayer,paciente,aguardando,36378.55,N,4233835.239999998,100
Dr. Bruce Bayer,paciente,sacando,36378.55,N,4197456.689999999,100
Dr. Bruce Bayer,feliz,depositando,217828.61,N,4415285.299999999,100
Antonia Erdman,paciente,aguardando,223776.63,N,4415285.299999999,100
Antonia Erdman,paciente,sacando,223776.63,N,4191508.669999999,100
Antonia Erdman,feliz,depositando,117091.0,N,4308599.669999999,100
Levi Metz,paciente,aguardando,102439.27,N,4308599.669999999,100
Levi Metz,paciente,sacando,102439.27,N,4206160.399999999,100
Levi Metz,feliz,depositando,827.89,N,4206988.289999999,100
Humberto Stroman,paciente,aguardando,189793.12,N,4206988.289999999,100
Humberto Stroman,paciente,sacando,189793.12,N,4017195.169999999,100
Humberto Stroman,feliz,depositando,80764.16,N,4097959.329999999,100
Elsie Batz,paciente,aguardando,36212.52,N,4097959.329999999,100
Elsie Batz,paciente,sacando,36212.52,N,4061746.809999999,100
Elsie Batz,feliz,depositando,117085.71,N,4178832.519999999,100
Wendell Purdy,paciente,aguardando,150588.22,N,4178832.519999999,100
Wendell Purdy,paciente,sacando,150588.22,N,4028244.299999999,100
Wendell Purdy,feliz,depositando,297955.74,N,4326200.039999999,100
Miss Nisha Hand,paciente,aguardando,187050.36,N,4326200.039999999,100
Miss Nisha Hand,paciente,sacando,187050.36,N,4139149.6799999992,100
Miss Nisha Hand,feliz,depositando,301852.74,N,4441002.419999999,100
Harlan Wehner,paciente,aguardando,113206.88,N,4441002.419999999,100
Harlan Wehner,paciente,sacando,113206.88,N,4327795.539999999,100
Harlan Wehner,feliz,depositando,66658.76,N,4394454.299999999,100
Rolland Stehr,paciente,aguardando,151075.65,N,4394454.299999999,100
Rolland Stehr,paciente,sacando,151075.65,N,4243378.6499999985,100
Rolland Stehr,feliz,depositando,79875.86,N,4323254.509999999,100
Maryellen Sipes,feliz,sacando,100220.29,N,4223034.219999999,100
Maryellen Sipes,feliz,depositando,303618.92,N,4526653.139999999,100
Rolland Stehr,feliz,sacando,327211.44,N,4199441.699999998,100
Rolland Stehr,feliz,depositando,1656848.86,N,5856290.559999999,100
Harlan Wehner,feliz,sacando,658094.35,N,5198196.209999999,100
Harlan Wehner,feliz,depositando,1507824.35,N,6706020.559999999,100
Miss Nisha Hand,feliz,sacando,477362.14,N,6228658.419999999,100
Miss Nisha Hand,feliz,depositando,1528643.24,N,7757301.659999999,100
Wendell Purdy,feliz,sacando,150458.42,N,7606843.239999999,100
Wendell Purdy,feliz,depositando,1083184.99,N,8690028.229999999,100
Elsie Batz,feliz,sacando,1284553.07,N,7405475.159999998,100
Elsie Batz,feliz,depositando,998460.81,N,8403935.969999999,100
Humberto Stroman,feliz,sacando,179849.37,N,8224086.599999999,100
Humberto Stroman,feliz,depositando,502128.09,N,8726214.69,100
Levi Metz,feliz,sacando,51578.73,N,8674635.959999999,100
Levi Metz,feliz,depositando,1652642.19,N,1.0327278149999999E7,100
Antonia Erdman,feliz,sacando,452048.75,N,9875229.399999999,100
Antonia Erdman,feliz,depositando,636143.14,N,1.051137254E7,100
Dr. Bruce Bayer,feliz,sacando,101569.2,N,1.040980334E7,100
Dr. Bruce Bayer,feliz,depositando,287033.98,N,1.069683732E7,100
Israel Hayes,feliz,sacando,454477.77,N,1.024235955E7,100
Israel Hayes,feliz,depositando,1756530.91,N,1.199889046E7,100
Malcom Cronin,feliz,sacando,1015368.87,N,1.0983521590000002E7,100
Malcom Cronin,feliz,depositando,1771438.92,N,1.2754960510000002E7,100
Mrs. Malcom Brown,feliz,sacando,1331283.04,N,1.1423677470000003E7,100
Mrs. Malcom Brown,feliz,depositando,1083593.26,N,1.2507270730000002E7,100
Dawna Abshire,feliz,sacando,1055665.16,N,1.1451605570000002E7,100
Dawna Abshire,feliz,depositando,1718340.07,N,1.3169945640000002E7,100
Celsa Cartwright,feliz,sacando,1614520.8,N,1.1555424840000002E7,100
Celsa Cartwright,feliz,depositando,693516.81,N,1.2248941650000002E7,100
Ronald Mohr DVM,feliz,sacando,1451461.82,N,1.0797479830000002E7,100
Ronald Mohr DVM,feliz,depositando,1719002.16,N,1.2516481990000002E7,100
Avelina Feest IV,feliz,sacando,1037874.08,N,1.1478607910000002E7,100
Avelina Feest IV,feliz,depositando,1639824.16,N,1.3118432070000002E7,100
Lashawn White,feliz,sacando,1139832.93,N,1.1978599140000002E7,100
Lashawn White,feliz,depositando,921637.83,N,1.2900236970000003E7,100
Eliseo Kutch,feliz,sacando,277017.44,N,1.2623219530000003E7,100
Eliseo Kutch,feliz,depositando,1293428.57,N,1.3916648100000003E7,100
Jarrod Schaden,feliz,sacando,1561721.59,N,1.2354926510000004E7,100
Jarrod Schaden,feliz,depositando,125836.64,N,1.2480763150000004E7,100
Latesha Koelpin,feliz,sacando,338491.66,N,1.2142271490000004E7,100
Latesha Koelpin,feliz,depositando,656952.61,N,1.2799224100000003E7,100
Dr. Jamar Gusikowski,feliz,sacando,1559591.43,N,1.1239632670000004E7,100
Dr. Jamar Gusikowski,feliz,depositando,1357163.97,N,1.2596796640000004E7,100
Lucretia Adams,feliz,sacando,384229.14,N,1.2212567500000004E7,100
Lucretia Adams,feliz,depositando,882962.66,N,1.3095530160000004E7,100
Joycelyn Streich,feliz,sacando,1110852.04,N,1.1984678120000005E7,100
Joycelyn Streich,feliz,depositando,1432080.07,N,1.3416758190000005E7,100
Ericka Turner V,feliz,sacando,1410459.64,N,1.2006298550000004E7,100
Ericka Turner V,feliz,depositando,58040.96,N,1.2064339510000005E7,100
Lakeesha Kuhlman,feliz,sacando,765894.43,N,1.1298445080000006E7,100
Lakeesha Kuhlman,feliz,depositando,1091700.64,N,1.2390145720000006E7,100
Lura Boyle,feliz,sacando,130938.99,N,1.2259206730000006E7,100
Lura Boyle,feliz,depositando,428994.87,N,1.2688201600000005E7,100
Santo Bahringer,feliz,sacando,1242469.72,N,1.1445731880000005E7,100
Santo Bahringer,feliz,depositando,541221.06,N,1.1986952940000005E7,100
Zina Waters II,feliz,sacando,155236.86,N,1.1831716080000006E7,100
Zina Waters II,feliz,depositando,233742.1,N,1.2065458180000005E7,100
Star Lakin II,feliz,sacando,443517.13,N,1.1621941050000004E7,100
Star Lakin II,feliz,depositando,34496.76,N,1.1656437810000004E7,100
Hiedi Williamson,feliz,sacando,883957.42,N,1.0772480390000004E7,100
Hiedi Williamson,feliz,depositando,1201669.27,N,1.1974149660000004E7,100
Jordan Dietrich PhD,feliz,sacando,829394.68,N,1.1144754980000004E7,100
Jordan Dietrich PhD,feliz,depositando,1116075.99,N,1.2260830970000004E7,100
Mrs. Chasidy Hoeger,feliz,sacando,1011064.13,N,1.1249766840000004E7,100
Mrs. Chasidy Hoeger,feliz,depositando,479410.19,N,1.1729177030000003E7,100
Priscilla Pagac,feliz,sacando,196999.25,N,1.1532177780000003E7,100
Priscilla Pagac,feliz,depositando,104000.11,N,1.1636177890000002E7,100
Mrs. Angla Pacocha,feliz,sacando,521766.46,N,1.1114411430000002E7,100
Mrs. Angla Pacocha,feliz,depositando,444951.96,N,1.1559363390000002E7,100
Vernon Kub III,feliz,sacando,552806.95,N,1.1006556440000003E7,100
Vernon Kub III,feliz,depositando,697762.78,N,1.1704319220000003E7,100
Kizzie Jakubowski,feliz,sacando,258552.74,N,1.1445766480000002E7,100
Kizzie Jakubowski,feliz,depositando,273142.59,N,1.1718909070000002E7,100
Miss Numbers Wisozk,feliz,sacando,613336.34,N,1.1105572730000002E7,100
Miss Numbers Wisozk,feliz,depositando,858597.64,N,1.1964170370000003E7,100
Dorla Blick,feliz,sacando,666322.98,N,1.1297847390000002E7,100
Dorla Blick,feliz,depositando,878582.27,N,1.2176429660000002E7,100
Deon Jast,feliz,sacando,980132.3,N,1.1196297360000001E7,100
Deon Jast,feliz,depositando,600295.23,N,1.1796592590000002E7,100
Sheldon Hartmann,feliz,sacando,108776.79,N,1.1687815800000003E7,100
Sheldon Hartmann,feliz,depositando,682405.97,N,1.2370221770000003E7,100
Lester Price,feliz,sacando,702735.09,N,1.1667486680000003E7,100
Lester Price,feliz,depositando,569005.75,N,1.2236492430000003E7,100
Leopoldo Ebert MD,feliz,sacando,477113.41,N,1.1759379020000003E7,100
Leopoldo Ebert MD,feliz,depositando,1040997.48,N,1.2800376500000004E7,100
Shemeka Cassin,feliz,sacando,633534.04,N,1.2166842460000005E7,100
Shemeka Cassin,feliz,depositando,657326.25,N,1.2824168710000005E7,100
Ms. Allyson Hansen,feliz,sacando,369234.29,N,1.2454934420000006E7,100
Ms. Allyson Hansen,feliz,depositando,736844.74,N,1.3191779160000006E7,100
Creola Ward III,feliz,sacando,764498.56,N,1.2427280600000005E7,100
Creola Ward III,feliz,depositando,196088.97,N,1.2623369570000006E7,100
Isidra Emmerich,feliz,sacando,229909.87,N,1.2393459700000007E7,100
Isidra Emmerich,feliz,depositando,140833.68,N,1.2534293380000006E7,100
Mr. Gricelda Ledner,feliz,sacando,302525.26,N,1.2231768120000007E7,100
Mr. Gricelda Ledner,feliz,depositando,781968.06,N,1.3013736180000007E7,100
Mr. Gavin Barton,feliz,sacando,479739.4,N,1.2533996780000007E7,100
Mr. Gavin Barton,feliz,depositando,494710.06,N,1.3028706840000007E7,100
Randall Dach,feliz,sacando,87017.96,N,1.2941688880000006E7,100
Randall Dach,feliz,depositando,344017.02,N,1.3285705900000006E7,100
Shad Bauch,feliz,sacando,177736.13,N,1.3107969770000005E7,100
Shad Bauch,feliz,depositando,522180.17,N,1.3630149940000005E7,100
Miss Christia O'Hara,feliz,sacando,545009.5,N,1.3085140440000005E7,100
Miss Christia O'Hara,feliz,depositando,245761.86,N,1.3330902300000004E7,100
Sung Sporer IV,feliz,sacando,494625.76,N,1.2836276540000005E7,100
Sung Sporer IV,feliz,depositando,305782.29,N,1.3142058830000004E7,100
Karren Haley,feliz,sacando,320473.97,N,1.2821584860000003E7,100
Karren Haley,feliz,depositando,677958.9,N,1.3499543760000004E7,100
Marcelle Gerlach DVM,feliz,sacando,250591.27,N,1.3248952490000004E7,100
Marcelle Gerlach DVM,feliz,depositando,445970.39,N,1.3694922880000005E7,100
Valarie Haley,feliz,sacando,132604.32,N,1.3562318560000004E7,100
Valarie Haley,feliz,depositando,477866.0,N,1.4040184560000004E7,100
Darrick Towne,feliz,sacando,123927.84,N,1.3916256720000004E7,100
Darrick Towne,feliz,depositando,513461.05,N,1.4429717770000005E7,100
Mayra Baumbach III,feliz,sacando,385778.03,N,1.4043939740000006E7,100
Mayra Baumbach III,feliz,depositando,524388.04,N,1.4568327780000005E7,100
Rocco Bradtke,feliz,sacando,377053.44,N,1.4191274340000005E7,100
Rocco Bradtke,feliz,depositando,180038.1,N,1.4371312440000005E7,100
Kenda Treutel,feliz,sacando,378196.37,N,1.3993116070000006E7,100
Kenda Treutel,feliz,depositando,435107.57,N,1.4428223640000006E7,100
Dr. Russell Mitchell,feliz,sacando,154822.49,N,1.4273401150000006E7,100
Dr. Russell Mitchell,feliz,depositando,217979.48,N,1.4491380630000006E7,100
Carmelita Kshlerin Sr.,feliz,sacando,228543.36,N,1.4262837270000007E7,100
Carmelita Kshlerin Sr.,feliz,depositando,555191.07,N,1.4818028340000007E7,100
Ed Halvorson,feliz,sacando,159356.67,N,1.4658671670000007E7,100
Ed Halvorson,feliz,depositando,486798.38,N,1.5145470050000008E7,100
Fredia Hamill,feliz,sacando,464674.11,N,1.4680795940000009E7,100
Fredia Hamill,feliz,depositando,425708.34,N,1.5106504280000009E7,100
Tobi Romaguera,feliz,sacando,360988.61,N,1.474551567000001E7,100
Tobi Romaguera,feliz,depositando,527479.81,N,1.527299548000001E7,100
Deangelo Dickinson,feliz,sacando,262506.75,N,1.501048873000001E7,100
Deangelo Dickinson,feliz,depositando,481170.24,N,1.549165897000001E7,100
Benny Gleichner,feliz,sacando,219664.25,N,1.527199472000001E7,100
Benny Gleichner,feliz,depositando,530595.55,N,1.580259027000001E7,100
Juan Considine,feliz,sacando,68942.77,N,1.5733647500000011E7,100
Juan Considine,feliz,depositando,248179.23,N,1.5981826730000012E7,100
Audra Pfeffer,feliz,sacando,96668.27,N,1.5885158460000012E7,100
Audra Pfeffer,feliz,depositando,80212.96,N,1.5965371420000013E7,100
Dr. Goldie Haag,feliz,sacando,195801.89,N,1.5769569530000012E7,100
Dr. Goldie Haag,feliz,depositando,184640.89,N,1.5954210420000013E7,100
Stephen Beatty,feliz,sacando,190183.24,N,1.5764027180000013E7,100
Stephen Beatty,feliz,depositando,220616.19,N,1.5984643370000012E7,100
Micheal Maggio,feliz,sacando,227117.39,N,1.5757525980000012E7,100
Micheal Maggio,feliz,depositando,226828.7,N,1.598435468000001E7,100
Kalyn Skiles,feliz,sacando,206073.52,N,1.5778281160000011E7,100
Kalyn Skiles,feliz,depositando,44190.84,N,1.5822472000000011E7,100
Kari Waters,feliz,sacando,143850.85,N,1.5678621150000012E7,100
Kari Waters,feliz,depositando,81574.6,N,1.5760195750000011E7,100
Mitchel Lebsack,feliz,sacando,42103.22,N,1.571809253000001E7,100
Mitchel Lebsack,feliz,depositando,207910.93,N,1.592600346000001E7,100
Lashawna Trantow DVM,feliz,sacando,154234.65,N,1.577176881000001E7,100
Lashawna Trantow DVM,feliz,depositando,7510.9,N,1.577927971000001E7,100
Mrs. Stella Schaden,feliz,sacando,41898.44,N,1.573738127000001E7,100
Mrs. Stella Schaden,feliz,depositando,218320.78,N,1.595570205000001E7,100
Mrs. Jaime Sipes,feliz,sacando,593568.45,N,1.536213360000001E7,100
Mrs. Jaime Sipes,feliz,depositando,620744.67,N,1.598287827000001E7,100
Tianna Altenwerth MD,feliz,sacando,135788.13,N,1.584709014000001E7,100
Tianna Altenwerth MD,feliz,depositando,164990.19,N,1.601208033000001E7,100
Meg Lowe,feliz,sacando,381832.14,N,1.5630248190000009E7,100
Meg Lowe,feliz,depositando,420480.91,N,1.6050729100000009E7,100
Ms. Megan Hills,feliz,sacando,29519.13,N,1.6021209970000008E7,100
Ms. Megan Hills,feliz,depositando,77912.29,N,1.6099122260000007E7,100
Ms. Faustino Deckow,feliz,sacando,477003.97,N,1.5622118290000007E7,100
Ms. Faustino Deckow,feliz,depositando,481865.46,N,1.6103983750000007E7,100
Genna Lynch,feliz,sacando,68557.93,N,1.6035425820000008E7,100
Genna Lynch,feliz,depositando,467725.17,N,1.6503150990000008E7,100
Darcy Corwin DVM,feliz,sacando,460761.76,N,1.6042389230000008E7,100
Darcy Corwin DVM,feliz,depositando,442947.43,N,1.6485336660000008E7,100
Dana Considine,feliz,sacando,332971.79,N,1.6152364870000008E7,100
Dana Considine,feliz,depositando,79789.33,N,1.6232154200000009E7,100
Roseann Weber,feliz,sacando,386484.04,N,1.584567016000001E7,100
Roseann Weber,feliz,depositando,354764.16,N,1.620043432000001E7,100
Mrs. Mason Bayer,feliz,sacando,228047.59,N,1.597238673000001E7,100
Mrs. Mason Bayer,feliz,depositando,579526.38,N,1.655191311000001E7,100
Rheba Koch,feliz,sacando,252908.9,N,1.629900421000001E7,100
Rheba Koch,feliz,depositando,425937.18,N,1.672494139000001E7,100
Daniel Cartwright,feliz,sacando,144547.45,N,1.658039394000001E7,100
Daniel Cartwright,feliz,depositando,189417.93,N,1.676981187000001E7,100
Felix O'Hara,feliz,sacando,196914.27,N,1.657289760000001E7,100
Felix O'Hara,feliz,depositando,56463.93,N,1.662936153000001E7,100
Carter Mosciski,feliz,sacando,52176.75,N,1.657718478000001E7,100
Carter Mosciski,feliz,depositando,313475.74,N,1.689066052000001E7,100
Ruben Crooks,feliz,sacando,323482.19,N,1.6567178330000011E7,100
Ruben Crooks,feliz,depositando,652133.86,N,1.7219312190000013E7,100
Lindsay Rempel,feliz,sacando,490536.44,N,1.6728775750000013E7,100
Lindsay Rempel,feliz,depositando,418048.59,N,1.7146824340000015E7,100
Latisha Satterfield V,feliz,sacando,428428.42,N,1.6718395920000015E7,100
Latisha Satterfield V,feliz,depositando,767929.67,N,1.7486325590000015E7,100
Lauran Hamill,feliz,sacando,427038.54,N,1.7059287050000016E7,100
Lauran Hamill,feliz,depositando,13422.24,N,1.7072709290000014E7,100
Darwin Pouros,feliz,sacando,231380.79,N,1.6841328500000015E7,100
Darwin Pouros,feliz,depositando,120351.49,N,1.6961679990000013E7,100
Bianca Langworth Sr.,feliz,sacando,63495.83,N,1.6898184160000015E7,100
