nomeCliente,emocaoCliente,statusCliente,valor,foiEmbora,valorTotal,quantidadeClientes
Rolf Windler,feliz,depositando,2.1976483156E8,N,1.1817450316699994E9,10
Mitchel Sawayn,feliz,sacando,7.308991459E7,N,1.1086551170799994E9,10
Mitchel Sawayn,feliz,depositando,2.2676852746E8,N,1.3354236445399995E9,10
Rachelle Kris,feliz,sacando,1.5646204287E8,N,1.1789616016699996E9,10
Rachelle Kris,feliz,depositando,2.591119991E7,N,1.2048728015799997E9,10
Ms. Kenneth Mosciski,feliz,sacando,1.5660486189E8,N,1.0482679396899997E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.5666160551E8,N,1.2049295451999998E9,10
Annemarie Weissnat DDS,feliz,sacando,1.506249182E7,N,1.1898670533799999E9,10
Annemarie Weissnat DDS,feliz,depositando,8026654.58,N,1.1978937079599998E9,10
Ms. Kenneth Mosciski,feliz,sacando,5.949039356E7,N,1.1384033143999999E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.4412980113E8,N,1.2825331155299997E9,10
Rachelle Kris,feliz,sacando,2.141328673E8,N,1.0684002482299998E9,10
Rachelle Kris,feliz,depositando,1.3832735684E8,N,1.2067276050699997E9,10
Mitchel Sawayn,feliz,sacando,2.6626153485E8,N,9.404660702199997E8,10
Mitchel Sawayn,feliz,depositando,4.694629288E7,N,9.874123630999997E8,10
Rolf Windler,feliz,sacando,1.6922831321E8,N,8.181840498899996E8,10
Rolf Windler,feliz,depositando,3.772935578E7,N,8.559134056699996E8,10
Mr. Huong O'Hara,feliz,sacando,1.0547754045E8,N,7.504358652199996E8,10
Mr. Huong O'Hara,feliz,depositando,2.3448840584E8,N,9.849242710599996E8,10
Shawnda Lynch Sr.,feliz,sacando,3.79103506E7,N,9.470139204599996E8,10
Shawnda Lynch Sr.,feliz,depositando,1.732332548E8,N,1.1202471752599995E9,10
Cassi Waters,feliz,sacando,6.207447937E7,N,1.0581726958899995E9,10
Cassi Waters,feliz,depositando,3.375329898E7,N,1.0919259948699994E9,10
Ada Ruecker,feliz,sacando,2.090735844E7,N,1.0710186364299994E9,10
Ada Ruecker,feliz,depositando,2.5122868187E8,N,1.3222473182999992E9,10
Andrew McDermott,feliz,sacando,1.1400214327E8,N,1.2082451750299993E9,10
Andrew McDermott,feliz,depositando,1.9559961422E8,N,1.4038447892499993E9,10
Ada Ruecker,feliz,sacando,2.4805779237E8,N,1.1557869968799992E9,10
Ada Ruecker,feliz,depositando,2.5609820943E8,N,1.4118852063099992E9,10
Cassi Waters,feliz,sacando,1.3887623311E8,N,1.2730089731999993E9,10
Cassi Waters,feliz,depositando,4.269044872E7,N,1.3156994219199994E9,10
Shawnda Lynch Sr.,feliz,sacando,1.2244231476E8,N,1.1932571071599994E9,10
Shawnda Lynch Sr.,feliz,depositando,1.346952753E8,N,1.3279523824599993E9,10
Mr. Huong O'Hara,feliz,sacando,1.5497971818E8,N,1.1729726642799993E9,10
Mr. Huong O'Hara,feliz,depositando,1.7253812217E8,N,1.3455107864499993E9,10
Rolf Windler,feliz,sacando,6.044129844E7,N,1.2850694880099993E9,10
Rolf Windler,feliz,depositando,1.0629327673E8,N,1.3913627647399993E9,10
Mitchel Sawayn,feliz,sacando,6.923939606E7,N,1.3221233686799994E9,10
Mitchel Sawayn,feliz,depositando,1.9012813674E8,N,1.5122515054199994E9,10
Rachelle Kris,feliz,sacando,1.7150752243E8,N,1.3407439829899993E9,10
Rachelle Kris,feliz,depositando,9.668325053E7,N,1.4374272335199993E9,10
Ms. Kenneth Mosciski,feliz,sacando,6.95362638E7,N,1.3678909697199993E9,10
Ms. Kenneth Mosciski,feliz,depositando,2.8028507178E8,N,1.6481760414999993E9,10
Annemarie Weissnat DDS,feliz,sacando,5.354203165E7,N,1.5946340098499992E9,10
Annemarie Weissnat DDS,feliz,depositando,1.2178986554E8,N,1.7164238753899992E9,10
Ms. Kenneth Mosciski,feliz,sacando,3.2583012487E8,N,1.390593750519999E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.8208470981E8,N,1.572678460329999E9,10
Rachelle Kris,feliz,sacando,2.0832671305E8,N,1.364351747279999E9,10
Rachelle Kris,feliz,depositando,2.5922221217E8,N,1.623573959449999E9,10
Mitchel Sawayn,feliz,sacando,2.482597487E8,N,1.375314210749999E9,10
Mitchel Sawayn,feliz,depositando,7.942837011E7,N,1.454742580859999E9,10
Rolf Windler,feliz,sacando,1.57690666E7,N,1.438973514259999E9,10
Rolf Windler,feliz,depositando,1.3985516297E8,N,1.578828677229999E9,10
Mr. Huong O'Hara,feliz,sacando,5.20634875E7,N,1.526765189729999E9,10
Mr. Huong O'Hara,feliz,depositando,1.6780315478E8,N,1.694568344509999E9,10
Shawnda Lynch Sr.,feliz,sacando,9.134510881E7,N,1.603223235699999E9,10
Shawnda Lynch Sr.,feliz,depositando,1.1602929423E8,N,1.719252529929999E9,10
Cassi Waters,feliz,sacando,1.7783159886E8,N,1.5414209310699992E9,10
Cassi Waters,feliz,depositando,1.0832129071E8,N,1.6497422217799993E9,10
Ada Ruecker,feliz,sacando,2.6004781689E8,N,1.3896944048899994E9,10
Ada Ruecker,feliz,depositando,2.1112903426E8,N,1.6008234391499994E9,10
Andrew McDermott,feliz,sacando,1.8894092685E8,N,1.4118825122999995E9,10
Andrew McDermott,feliz,depositando,1.2713445266E8,N,1.5390169649599996E9,10
Ada Ruecker,feliz,sacando,1.5872296084E8,N,1.3802940041199996E9,10
Ada Ruecker,feliz,depositando,2.8647757527E8,N,1.6667715793899996E9,10
Cassi Waters,feliz,sacando,2.4623923024E8,N,1.4205323491499996E9,10
Cassi Waters,feliz,depositando,2.4723682523E8,N,1.6677691743799996E9,10
Shawnda Lynch Sr.,feliz,sacando,2.4245363213E8,N,1.4253155422499995E9,10
Shawnda Lynch Sr.,feliz,depositando,1.813988105E8,N,1.6067143527499995E9,10
Mr. Huong O'Hara,feliz,sacando,3.832464825E7,N,1.5683897044999995E9,10
Mr. Huong O'Hara,feliz,depositando,1.5169880831E8,N,1.7200885128099995E9,10
Rolf Windler,feliz,sacando,3.672621004E7,N,1.6833623027699995E9,10
Rolf Windler,feliz,depositando,2.0200897799E8,N,1.8853712807599995E9,10
Mitchel Sawayn,feliz,sacando,2.0040131E8,N,1.6849699707599995E9,10
Mitchel Sawayn,feliz,depositando,3.2868932433E8,N,2.0136592950899994E9,10
Rachelle Kris,feliz,sacando,1.558438226E8,N,1.8578154724899995E9,10
Rachelle Kris,feliz,depositando,1.9361270617E8,N,2.0514281786599996E9,10
Ms. Kenneth Mosciski,feliz,sacando,2.0619306024E8,N,1.8452351184199996E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.282005442E7,N,1.8580551728399997E9,10
Annemarie Weissnat DDS,feliz,sacando,4.835865227E7,N,1.8096965205699997E9,10
Annemarie Weissnat DDS,feliz,depositando,1.0190656218E8,N,1.9116030827499998E9,10
Ms. Kenneth Mosciski,feliz,sacando,2.6705399552E8,N,1.6445490872299998E9,10
Ms. Kenneth Mosciski,feliz,depositando,2.7442454666E8,N,1.9189736338899999E9,10
Rachelle Kris,feliz,sacando,3.9600153351E8,N,1.5229721003799999E9,10
Rachelle Kris,feliz,depositando,2.3550549642E8,N,1.7584775968E9,10
Mitchel Sawayn,feliz,sacando,2.9879465205E8,N,1.45968294475E9,10
Mitchel Sawayn,feliz,depositando,1.8062028596E8,N,1.64030323071E9,10
Rolf Windler,feliz,sacando,2.6301953571E8,N,1.377283695E9,10
Rolf Windler,feliz,depositando,1.6104392156E8,N,1.53832761656E9,10
Mr. Huong O'Hara,feliz,sacando,1.1670242105E8,N,1.42162519551E9,10
Mr. Huong O'Hara,feliz,depositando,4.0397712292E8,N,1.82560231843E9,10
Shawnda Lynch Sr.,feliz,sacando,1.8529630526E8,N,1.64030601317E9,10
Shawnda Lynch Sr.,feliz,depositando,9.883495869E7,N,1.7391409718600001E9,10
Cassi Waters,feliz,sacando,2.6672012926E8,N,1.4724208426000001E9,10
Cassi Waters,feliz,depositando,1.294990403E7,N,1.48537074663E9,10
Ada Ruecker,feliz,sacando,6.089071906E7,N,1.4244800275700002E9,10
Ada Ruecker,feliz,depositando,1.925178741E8,N,1.61699790167E9,10
Andrew McDermott,feliz,sacando,3.289017273E7,N,1.58410772894E9,10
Andrew McDermott,feliz,depositando,5.230987149E7,N,1.63641760043E9,10
Ada Ruecker,feliz,sacando,1.656473885E8,N,1.47077021193E9,10
Ada Ruecker,feliz,depositando,3.0579892751E8,N,1.77656913944E9,10
Cassi Waters,feliz,sacando,9922403.28,N,1.76664673616E9,10
Cassi Waters,feliz,depositando,3.0449501983E8,N,2.07114175599E9,10
Shawnda Lynch Sr.,feliz,sacando,5.966822216E7,N,2.01147353383E9,10
Shawnda Lynch Sr.,feliz,depositando,2.7031572312E8,N,2.28178925695E9,10
Mr. Huong O'Hara,feliz,sacando,1.1498070369E8,N,2.1668085532599998E9,10
Mr. Huong O'Hara,feliz,depositando,3.0671487732E8,N,2.47352343058E9,10
Rolf Windler,feliz,sacando,2.7855691146E8,N,2.19496651912E9,10
Rolf Windler,feliz,depositando,1.17129576E7,N,2.20667947672E9,10
Mitchel Sawayn,feliz,sacando,1.2827537906E8,N,2.0784040976599998E9,10
Mitchel Sawayn,feliz,depositando,1.1499522541E8,N,2.1933993230699997E9,10
Rachelle Kris,feliz,sacando,1.489488244E8,N,2.0444504986699996E9,10
Rachelle Kris,feliz,depositando,3.864074567E8,N,2.4308579553699994E9,10
Ms. Kenneth Mosciski,feliz,sacando,8.226793073E7,N,2.3485900246399994E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.7521185251E8,N,2.5238018771499996E9,10
Annemarie Weissnat DDS,feliz,sacando,2.9251964467E8,N,2.2312822324799995E9,10
Annemarie Weissnat DDS,feliz,depositando,8143974.66,N,2.2394262071399994E9,10
Ms. Kenneth Mosciski,feliz,sacando,2.3653009133E8,N,2.0028961158099995E9,10
Ms. Kenneth Mosciski,feliz,depositando,2.0773637361E8,N,2.2106324894199996E9,10
Rachelle Kris,feliz,sacando,2.7337369806E8,N,1.9372587913599997E9,10
Rachelle Kris,feliz,depositando,3.69562738E7,N,1.9742150651599996E9,10
Mitchel Sawayn,feliz,sacando,4.293017975E7,N,1.9312848854099996E9,10
Mitchel Sawayn,feliz,depositando,5.204128211E8,N,2.4516977065099998E9,10
Rolf Windler,feliz,sacando,2.0132985106E8,N,2.25036785545E9,10
Rolf Windler,feliz,depositando,3.9753194278E8,N,2.6478997982299995E9,10
Mr. Huong O'Hara,feliz,sacando,1.6015267404E8,N,2.4877471241899996E9,10
Mr. Huong O'Hara,feliz,depositando,2.414542836E7,N,2.5118925525499997E9,10
Shawnda Lynch Sr.,feliz,sacando,3.755585302E8,N,2.1363340223499997E9,10
Shawnda Lynch Sr.,feliz,depositando,2.993684997E7,N,2.1662708723199997E9,10
Cassi Waters,feliz,sacando,2.3185079718E8,N,1.9344200751399996E9,10
Cassi Waters,feliz,depositando,1.9451725786E8,N,2.1289373329999995E9,10
Ada Ruecker,feliz,sacando,1.3137206681E8,N,1.9975652661899996E9,10
Ada Ruecker,feliz,depositando,3.3707250352E8,N,2.3346377697099996E9,10
Andrew McDermott,feliz,sacando,1.5614592463E8,N,2.1784918450799994E9,10
Andrew McDermott,feliz,depositando,2.099956913E8,N,2.3884875363799996E9,10
Ada Ruecker,feliz,sacando,2.79187633E7,N,2.3605687730799994E9,10
Ada Ruecker,feliz,depositando,1.2847848972E8,N,2.489047262799999E9,10
Cassi Waters,feliz,sacando,3.106267253E7,N,2.457984590269999E9,10
Cassi Waters,feliz,depositando,5.1400103809E8,N,2.971985628359999E9,10
Shawnda Lynch Sr.,feliz,sacando,3.0617551456E8,N,2.665810113799999E9,10
Shawnda Lynch Sr.,feliz,depositando,6.980922369E7,N,2.7356193374899993E9,10
Mr. Huong O'Hara,feliz,sacando,1.6073637215E8,N,2.574882965339999E9,10
Mr. Huong O'Hara,feliz,depositando,5.2281186211E8,N,3.0976948274499993E9,10
Rolf Windler,feliz,sacando,4.406565296E7,N,3.0536291744899993E9,10
Rolf Windler,feliz,depositando,1.9459787142E8,N,3.2482270459099994E9,10
Mitchel Sawayn,feliz,sacando,2.568345567E7,N,3.2225435902399993E9,10
Mitchel Sawayn,feliz,depositando,4.9403188813E8,N,3.7165754783699994E9,10
Rachelle Kris,feliz,sacando,1.4887989666E8,N,3.5676955817099996E9,10
Rachelle Kris,feliz,depositando,4.1772181888E8,N,3.9854174005899997E9,10
Ms. Kenneth Mosciski,feliz,sacando,1.975011576E8,N,3.78791624299E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.5984612414E8,N,3.9477623671299996E9,10
Annemarie Weissnat DDS,feliz,sacando,2.8168967112E8,N,3.6660726960099998E9,10
Annemarie Weissnat DDS,feliz,depositando,3.6828490493E8,N,4.0343576009399996E9,10
Ms. Kenneth Mosciski,feliz,sacando,4.643206549E7,N,3.98792553545E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.7340450762E8,N,4.1613300430699997E9,10
Rachelle Kris,feliz,sacando,2.545284929E7,N,4.1358771937799997E9,10
Rachelle Kris,feliz,depositando,4.6997373826E8,N,4.60585093204E9,10
Mitchel Sawayn,feliz,sacando,1.4475399407E8,N,4.46109693797E9,10
Mitchel Sawayn,feliz,depositando,3.479726212E8,N,4.80906955917E9,10
Rolf Windler,feliz,sacando,4.065721224E8,N,4.40249743677E9,10
Rolf Windler,feliz,depositando,2.9340665347E8,N,4.695904090240001E9,10
Mr. Huong O'Hara,feliz,sacando,5.313438587E7,N,4.642769704370001E9,10
Mr. Huong O'Hara,feliz,depositando,3.2085353175E8,N,4.963623236120001E9,10
Shawnda Lynch Sr.,feliz,sacando,4.5139163769E8,N,4.512231598430001E9,10
Shawnda Lynch Sr.,feliz,depositando,6.4433338874E8,N,5.156564987170001E9,10
Cassi Waters,feliz,sacando,6.483743264E7,N,5.091727554530001E9,10
Cassi Waters,feliz,depositando,9.355720253E7,N,5.18528475706E9,10
Ada Ruecker,feliz,sacando,2.8130725833E8,N,4.9039774987300005E9,10
Ada Ruecker,feliz,depositando,4.7875752554E8,N,5.38273502427E9,10
Andrew McDermott,feliz,sacando,3.0159201148E8,N,5.081143012790001E9,10
Andrew McDermott,feliz,depositando,5.2999012944E8,N,5.6111331422300005E9,10
Ada Ruecker,feliz,sacando,9.4125638749E8,N,4.669876754740001E9,10
Ada Ruecker,feliz,depositando,1.9581695555E8,N,4.865693710290001E9,10
Cassi Waters,feliz,sacando,3.8091795936E8,N,4.484775750930001E9,10
Cassi Waters,feliz,depositando,8.7748789455E8,N,5.362263645480001E9,10
Shawnda Lynch Sr.,feliz,sacando,6.789724337E8,N,4.683291211780002E9,10
Shawnda Lynch Sr.,feliz,depositando,6.6272342827E8,N,5.346014640050001E9,10
Mr. Huong O'Hara,feliz,sacando,8.9301043123E8,N,4.453004208820002E9,10
Mr. Huong O'Hara,feliz,depositando,2.9843968046E8,N,4.751443889280002E9,10
Rolf Windler,feliz,sacando,6.8664094712E8,N,4.0648029421600018E9,10
Rolf Windler,feliz,depositando,8.3582702671E8,N,4.900629968870002E9,10
Mitchel Sawayn,feliz,sacando,8.592278087E7,N,4.814707188000002E9,10
Mitchel Sawayn,feliz,depositando,5.3282305672E8,N,5.347530244720002E9,10
Rachelle Kris,feliz,sacando,3.7246333319E8,N,4.975066911530003E9,10
Rachelle Kris,feliz,depositando,8.3724196616E8,N,5.812308877690002E9,10
Ms. Kenneth Mosciski,feliz,sacando,7.0526105766E8,N,5.107047820030003E9,10
Ms. Kenneth Mosciski,feliz,depositando,6.9928471927E8,N,5.806332539300003E9,10
Annemarie Weissnat DDS,feliz,sacando,9.68451819E7,N,5.709487357400003E9,10
Annemarie Weissnat DDS,feliz,depositando,4.100984604E8,N,6.119585817800003E9,10
Ms. Kenneth Mosciski,feliz,sacando,9.5806514927E8,N,5.161520668530003E9,10
Ms. Kenneth Mosciski,feliz,depositando,7.732003455E8,N,5.934721014030003E9,10
Rachelle Kris,feliz,sacando,4.2547030048E8,N,5.509250713550003E9,10
Rachelle Kris,feliz,depositando,1.10157296745E9,N,6.610823681000003E9,10
Mitchel Sawayn,feliz,sacando,6.3793039588E8,N,5.972893285120003E9,10
Mitchel Sawayn,feliz,depositando,2.6481985814E8,N,6.237713143260003E9,10
Rolf Windler,feliz,sacando,4.7308784962E8,N,5.764625293640003E9,10
Rolf Windler,feliz,depositando,4.9144444725E8,N,6.256069740890003E9,10
Mr. Huong O'Hara,feliz,sacando,1.4441101377E8,N,6.111658727120003E9,10
Mr. Huong O'Hara,feliz,depositando,6.275183703E7,N,6.1744105641500025E9,10
Shawnda Lynch Sr.,feliz,sacando,4.2521098105E8,N,5.749199583100002E9,10
Shawnda Lynch Sr.,feliz,depositando,3.832396917E7,N,5.787523552270002E9,10
Cassi Waters,feliz,sacando,4.6395083748E8,N,5.323572714790003E9,10
Cassi Waters,feliz,depositando,4.3192222589E8,N,5.755494940680003E9,10
Ada Ruecker,feliz,sacando,1.0770350348E8,N,5.647791437200004E9,10
Ada Ruecker,feliz,depositando,4.935782974E7,N,5.697149266940003E9,10
Andrew McDermott,feliz,sacando,3.5937137631E8,N,5.337777890630003E9,10
Andrew McDermott,feliz,depositando,3.2978699863E8,N,5.667564889260003E9,10
Ada Ruecker,feliz,sacando,1.345127963E8,N,5.533052092960003E9,10
Ada Ruecker,feliz,depositando,9.7292435273E8,N,6.505976445690002E9,10
Cassi Waters,feliz,sacando,6.64724765E7,N,6.439503969190002E9,10
Cassi Waters,feliz,depositando,6.4447201073E8,N,7.083975979920002E9,10
Shawnda Lynch Sr.,feliz,sacando,1.8180165534E8,N,6.902174324580002E9,10
Shawnda Lynch Sr.,feliz,depositando,8.1444148852E8,N,7.716615813100002E9,10
Mr. Huong O'Hara,feliz,sacando,6.6131284984E8,N,7.055302963260002E9,10
Mr. Huong O'Hara,feliz,depositando,6.160243082E7,N,7.116905394080002E9,10
Rolf Windler,feliz,sacando,3.5232746971E8,N,6.764577924370002E9,10
Rolf Windler,feliz,depositando,3.8395151552E8,N,7.148529439890001E9,10
Mitchel Sawayn,feliz,sacando,6.9362522269E8,N,6.454904217200001E9,10
Mitchel Sawayn,feliz,depositando,3.0357846926E8,N,6.758482686460001E9,10
Rachelle Kris,feliz,sacando,7.0075844558E8,N,6.057724240880001E9,10
Rachelle Kris,feliz,depositando,2.344654706E8,N,6.292189711480001E9,10
Ms. Kenneth Mosciski,feliz,sacando,1.8646951323E8,N,6.105720198250002E9,10
Ms. Kenneth Mosciski,feliz,depositando,7.5216938753E8,N,6.857889585780002E9,10
Annemarie Weissnat DDS,feliz,sacando,2.3611583008E8,N,6.621773755700002E9,10
Annemarie Weissnat DDS,feliz,depositando,7.2569584369E8,N,7.347469599390001E9,10
Ms. Kenneth Mosciski,feliz,sacando,1.1857063963E9,N,6.161763203090001E9,10
Ms. Kenneth Mosciski,feliz,depositando,6.4881854077E8,N,6.810581743860001E9,10
Rachelle Kris,feliz,sacando,5.69588768E8,N,6.240992975860001E9,10
Rachelle Kris,feliz,depositando,3.7400354085E8,N,6.614996516710001E9,10
Mitchel Sawayn,feliz,sacando,6.0266285685E8,N,6.012333659860001E9,10
Mitchel Sawayn,feliz,depositando,1.925423619E7,N,6.03158789605E9,10
Rolf Windler,feliz,sacando,3.4720542565E8,N,5.684382470400001E9,10
Rolf Windler,feliz,depositando,5.0539916985E8,N,6.189781640250001E9,10
Mr. Huong O'Hara,feliz,sacando,8.4176593319E8,N,5.348015707060001E9,10
Mr. Huong O'Hara,feliz,depositando,1.14164894738E9,N,6.4896646544400015E9,10
Shawnda Lynch Sr.,feliz,sacando,1.46016707993E9,N,5.029497574510001E9,10
Shawnda Lynch Sr.,feliz,depositando,1.32684182346E9,N,6.356339397970001E9,10
Cassi Waters,feliz,sacando,4.9594783171E8,N,5.860391566260001E9,10
Cassi Waters,feliz,depositando,9.709981124E7,N,5.957491377500001E9,10
Ada Ruecker,feliz,sacando,6.0573283864E8,N,5.351758538860001E9,10
Ada Ruecker,feliz,depositando,1.12841124547E9,N,6.480169784330001E9,10
Andrew McDermott,feliz,sacando,2.1689440954E8,N,6.263275374790001E9,10
Andrew McDermott,feliz,depositando,5.5942100577E8,N,6.822696380560001E9,10
Ada Ruecker,feliz,sacando,6.0347928822E8,N,6.219217092340001E9,10
Ada Ruecker,feliz,depositando,5.0441853296E8,N,6.723635625300001E9,10
Cassi Waters,feliz,sacando,1.00829944972E9,N,5.715336175580001E9,10
Cassi Waters,feliz,depositando,8.6591938818E8,N,6.581255563760001E9,10
Shawnda Lynch Sr.,feliz,sacando,4.5103822125E8,N,6.130217342510001E9,10
Shawnda Lynch Sr.,feliz,depositando,2.9418142249E8,N,6.424398765000001E9,10
Mr. Huong O'Hara,feliz,sacando,7.044959203E7,N,6.353949172970001E9,10
Mr. Huong O'Hara,feliz,depositando,1.34890909267E9,N,7.702858265640001E9,10
Rolf Windler,feliz,sacando,9.9777361894E8,N,6.705084646700001E9,10
Rolf Windler,feliz,depositando,1.37014377014E9,N,8.075228416840001E9,10
Mitchel Sawayn,feliz,sacando,1.12287533083E9,N,6.952353086010001E9,10
Mitchel Sawayn,feliz,depositando,5.9244255768E8,N,7.5447956436900015E9,10
Rachelle Kris,feliz,sacando,1.089676017E8,N,7.435828041990002E9,10
Rachelle Kris,feliz,depositando,1.53437449079E9,N,8.970202532780003E9,10
Ms. Kenneth Mosciski,feliz,sacando,9.3064778819E8,N,8.039554744590002E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.44194870462E9,N,9.481503449210003E9,10
Annemarie Weissnat DDS,feliz,sacando,3.5031401303E8,N,9.131189436180002E9,10
Annemarie Weissnat DDS,feliz,depositando,1.76847740727E9,N,1.0899666843450003E10,10
Ms. Kenneth Mosciski,feliz,sacando,1.03527928432E9,N,9.864387559130003E9,10
Ms. Kenneth Mosciski,feliz,depositando,1.4243978094E9,N,1.1288785368530003E10,10
Rachelle Kris,feliz,sacando,1.07313464917E9,N,1.0215650719360003E10,10
Rachelle Kris,feliz,depositando,1.66753605159E9,N,1.1883186770950003E10,10
Mitchel Sawayn,feliz,sacando,1.50020009674E9,N,1.0382986674210003E10,10
Mitchel Sawayn,feliz,depositando,8360249.96,N,1.0391346924170002E10,10
Rolf Windler,feliz,sacando,9.5473515531E8,N,9.436611768860003E9,10
Rolf Windler,feliz,depositando,1.81110587843E9,N,1.1247717647290003E10,10
Mr. Huong O'Hara,feliz,sacando,6.6990696178E8,N,1.0577810685510002E10,10
Mr. Huong O'Hara,feliz,depositando,2.8018527951E8,N,1.0857995965020002E10,10
Shawnda Lynch Sr.,feliz,sacando,1.10110912381E9,N,9.756886841210003E9,10
Shawnda Lynch Sr.,feliz,depositando,1.3745774422E9,N,1.1131464283410004E10,10
Cassi Waters,feliz,sacando,6.8502765313E8,N,1.0446436630280005E10,10
Cassi Waters,feliz,depositando,1.38624385583E9,N,1.1832680486110004E10,10
Ada Ruecker,feliz,sacando,6.913085816E8,N,1.1141371904510004E10,10
Ada Ruecker,feliz,depositando,1.34389724165E9,N,1.2485269146160004E10,10
Andrew McDermott,feliz,sacando,1.30460239925E9,N,1.1180666746910004E10,10
Andrew McDermott,feliz,depositando,1.06321703988E9,N,1.2243883786790003E10,10
Ada Ruecker,feliz,sacando,1.52989484928E9,N,1.0713988937510002E10,10
Ada Ruecker,feliz,depositando,1.46530846652E9,N,1.2179297404030003E10,10
Cassi Waters,feliz,sacando,4.2273581353E8,N,1.1756561590500002E10,10
Cassi Waters,feliz,depositando,1.18051643002E9,N,1.2937078020520002E10,10
Shawnda Lynch Sr.,feliz,sacando,9.9991839083E8,N,1.1937159629690002E10,10
Shawnda Lynch Sr.,feliz,depositando,9.8370297661E8,N,1.2920862606300003E10,10
Mr. Huong O'Hara,feliz,sacando,1.16670178646E9,N,1.1754160819840004E10,10
Mr. Huong O'Hara,feliz,depositando,1.4772159112E9,N,1.3231376731040005E10,10
Rolf Windler,feliz,sacando,1.10101738043E9,N,1.2130359350610004E10,10
Rolf Windler,feliz,depositando,1.91736003237E9,N,1.4047719382980003E10,10
Mitchel Sawayn,feliz,sacando,2.06854011283E9,N,1.1979179270150003E10,10
Mitchel Sawayn,feliz,depositando,1.71118977258E9,N,1.3690369042730003E10,10
Rachelle Kris,feliz,sacando,2.08074229147E9,N,1.1609626751260004E10,10
Rachelle Kris,feliz,depositando,1.13373994274E9,N,1.2743366694000004E10,10
Ms. Kenneth Mosciski,feliz,sacando,2.126832188E7,N,1.2722098372120005E10,10
Ms. Kenneth Mosciski,feliz,depositando,1.62078876361E9,N,1.4342887135730005E10,10
Annemarie Weissnat DDS,feliz,sacando,5.6945821339E8,N,1.3773428922340006E10,10
Annemarie Weissnat DDS,feliz,depositando,1.21779122098E9,N,1.4991220143320005E10,10
Ms. Kenneth Mosciski,feliz,sacando,2.14338549666E9,N,1.2847834646660006E10,10
Ms. Kenneth Mosciski,feliz,depositando,1.32907678832E9,N,1.4176911434980005E10,10
Rachelle Kris,feliz,sacando,7.766539854E7,N,1.4099246036440004E10,10
Rachelle Kris,feliz,depositando,1.53203265767E9,N,1.5631278694110004E10,10
Mitchel Sawayn,feliz,sacando,2.07551424625E9,N,1.3555764447860004E10,10
Mitchel Sawayn,feliz,depositando,2.08006735182E9,N,1.5635831799680004E10,10
Rolf Windler,feliz,sacando,1.58991653244E9,N,1.4045915267240004E10,10
Rolf Windler,feliz,depositando,2.472177737E7,N,1.4070637044610004E10,10
Mr. Huong O'Hara,feliz,sacando,1.3521908419E9,N,1.2718446202710005E10,10
Mr. Huong O'Hara,feliz,depositando,2.528277171E8,N,1.2971273919810005E10,10
Shawnda Lynch Sr.,feliz,sacando,1.49333880015E9,N,1.1477935119660006E10,10
Shawnda Lynch Sr.,feliz,depositando,1.88087026219E9,N,1.3358805381850006E10,10
Cassi Waters,feliz,sacando,1.19184417704E9,N,1.2166961204810005E10,10
Cassi Waters,feliz,depositando,2.0818537408E9,N,1.4248814945610004E10,10
Ada Ruecker,feliz,sacando,8.55835662E8,N,1.3392979283610004E10,10
Ada Ruecker,feliz,depositando,4.3087015087E8,N,1.3823849434480005E10,10
Andrew McDermott,feliz,sacando,2.05432666894E9,N,1.1769522765540005E10,10
Andrew McDermott,feliz,depositando,8.1250599551E8,N,1.2582028761050005E10,10
Ada Ruecker,feliz,sacando,2.00201569742E9,N,1.0580013063630005E10,10
Ada Ruecker,feliz,depositando,1.00734650685E9,N,1.1587359570480005E10,10
Cassi Waters,feliz,sacando,5.7055460965E8,N,1.1016804960830006E10,10
Cassi Waters,feliz,depositando,6.6186668476E8,N,1.1678671645590006E10,10
Shawnda Lynch Sr.,feliz,sacando,1.93285040398E9,N,9.745821241610006E9,10
Shawnda Lynch Sr.,feliz,depositando,1.61264339923E9,N,1.1358464640840006E10,10
Mr. Huong O'Hara,feliz,sacando,1.73024919077E9,N,9.628215450070005E9,10
Mr. Huong O'Hara,feliz,depositando,1.98320702706E9,N,1.1611422477130005E10,10
Rolf Windler,feliz,sacando,1.57224127697E9,N,1.0039181200160006E10,10
Rolf Windler,feliz,depositando,3.161313933E7,N,1.0070794339490005E10,10
Mitchel Sawayn,feliz,sacando,1.36672752978E9,N,8.704066809710005E9,10
Mitchel Sawayn,feliz,depositando,1.07730918653E9,N,9.781375996240005E9,10
Rachelle Kris,feliz,sacando,1.59565669413E9,N,8.185719302110005E9,10
Rachelle Kris,feliz,depositando,6.3011965126E8,N,8.815838953370005E9,10
Ms. Kenneth Mosciski,feliz,sacando,2.06811330795E9,N,6.747725645420005E9,10
Ms. Kenneth Mosciski,feliz,depositando,7.7590006637E8,N,7.523625711790005E9,10
